organisatie;org_afk;soort;onderwerp;datum;jaar_mndnr;maand_nr;jaar_wknr;week_nr;aantal
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-08;2021;6;2021;23;454
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-08;2021;6;2021;23;2812
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-08;2021;6;2021;23;846
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-08;2021;6;2021;23;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-08;2021;6;2021;23;39
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-08;2021;6;2021;23;224
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-08;2021;6;2021;23;17
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-08;2021;6;2021;23;3
Raad van State;RvS;Divers;Aantal zieken;2021-06-08;2021;6;2021;23;37
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-08;2021;6;2021;23;156
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-09;2021;6;2021;23;710
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-09;2021;6;2021;23;28
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-09;2021;6;2021;23;3813
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-09;2021;6;2021;23;26
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-09;2021;6;2021;23;387
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-09;2021;6;2021;23;387
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-09;2021;6;2021;23;338
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-09;2021;6;2021;23;456
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-09;2021;6;2021;23;2828
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-09;2021;6;2021;23;840
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-09;2021;6;2021;23;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-09;2021;6;2021;23;40
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-09;2021;6;2021;23;221
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-09;2021;6;2021;23;17
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-09;2021;6;2021;23;3
Raad van State;RvS;Divers;Aantal zieken;2021-06-09;2021;6;2021;23;36
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-09;2021;6;2021;23;150
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-10;2021;6;2021;23;712
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-10;2021;6;2021;23;29
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-10;2021;6;2021;23;3800
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-10;2021;6;2021;23;24
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-10;2021;6;2021;23;398
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-10;2021;6;2021;23;390
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-10;2021;6;2021;23;347
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-10;2021;6;2021;23;460
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-10;2021;6;2021;23;2835
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-10;2021;6;2021;23;841
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-10;2021;6;2021;23;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-10;2021;6;2021;23;42
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-10;2021;6;2021;23;220
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-10;2021;6;2021;23;18
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-10;2021;6;2021;23;2
Raad van State;RvS;Divers;Aantal zieken;2021-06-10;2021;6;2021;23;38
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-10;2021;6;2021;23;152
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-11;2021;6;2021;23;708
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-11;2021;6;2021;23;28
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-11;2021;6;2021;23;3770
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-11;2021;6;2021;23;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-11;2021;6;2021;23;403
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-11;2021;6;2021;23;387
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-11;2021;6;2021;23;348
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-11;2021;6;2021;23;443
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-11;2021;6;2021;23;2808
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-11;2021;6;2021;23;842
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-11;2021;6;2021;23;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-11;2021;6;2021;23;40
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-11;2021;6;2021;23;218
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-11;2021;6;2021;23;17
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-11;2021;6;2021;23;2
Raad van State;RvS;Divers;Aantal zieken;2021-06-11;2021;6;2021;23;37
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-11;2021;6;2021;23;154
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-12;2021;6;2021;23;667
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-12;2021;6;2021;23;25
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-12;2021;6;2021;23;3641
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-12;2021;6;2021;23;21
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-12;2021;6;2021;23;372
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-12;2021;6;2021;23;363
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-12;2021;6;2021;23;315
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-12;2021;6;2021;23;402
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-12;2021;6;2021;23;2653
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-12;2021;6;2021;23;801
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-12;2021;6;2021;23;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-12;2021;6;2021;23;37
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-12;2021;6;2021;23;214
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-12;2021;6;2021;23;16
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-12;2021;6;2021;23;2
Raad van State;RvS;Divers;Aantal zieken;2021-06-12;2021;6;2021;23;37
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-12;2021;6;2021;23;147
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-13;2021;6;2021;23;667
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-13;2021;6;2021;23;25
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-13;2021;6;2021;23;3632
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-13;2021;6;2021;23;21
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-13;2021;6;2021;23;372
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-13;2021;6;2021;23;363
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-13;2021;6;2021;23;315
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-13;2021;6;2021;23;402
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-13;2021;6;2021;23;2653
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-13;2021;6;2021;23;799
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-13;2021;6;2021;23;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-13;2021;6;2021;23;36
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-13;2021;6;2021;23;213
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-13;2021;6;2021;23;16
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-13;2021;6;2021;23;2
Raad van State;RvS;Divers;Aantal zieken;2021-06-13;2021;6;2021;23;37
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-13;2021;6;2021;23;147
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-14;2021;6;2021;24;698
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-14;2021;6;2021;24;26
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-14;2021;6;2021;24;3734
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-14;2021;6;2021;24;22
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-14;2021;6;2021;24;388
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-14;2021;6;2021;24;383
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-14;2021;6;2021;24;335
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-14;2021;6;2021;24;445
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-14;2021;6;2021;24;2748
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-14;2021;6;2021;24;851
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-14;2021;6;2021;24;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-14;2021;6;2021;24;38
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-14;2021;6;2021;24;218
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-14;2021;6;2021;24;18
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-14;2021;6;2021;24;2
Raad van State;RvS;Divers;Aantal zieken;2021-06-14;2021;6;2021;24;41
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-14;2021;6;2021;24;153
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-15;2021;6;2021;24;708
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-15;2021;6;2021;24;28
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-15;2021;6;2021;24;3780
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-15;2021;6;2021;24;22
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-15;2021;6;2021;24;399
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-15;2021;6;2021;24;392
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-15;2021;6;2021;24;342
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-15;2021;6;2021;24;446
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-15;2021;6;2021;24;2787
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-15;2021;6;2021;24;855
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-15;2021;6;2021;24;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-15;2021;6;2021;24;35
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-15;2021;6;2021;24;221
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-15;2021;6;2021;24;16
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-15;2021;6;2021;24;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-15;2021;6;2021;24;41
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-15;2021;6;2021;24;152
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-16;2021;6;2021;24;712
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-16;2021;6;2021;24;27
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-16;2021;6;2021;24;3791
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-16;2021;6;2021;24;22
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-16;2021;6;2021;24;408
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-16;2021;6;2021;24;389
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-16;2021;6;2021;24;339
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-16;2021;6;2021;24;445
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-16;2021;6;2021;24;2800
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-16;2021;6;2021;24;864
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-16;2021;6;2021;24;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-16;2021;6;2021;24;37
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-16;2021;6;2021;24;218
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-16;2021;6;2021;24;16
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-16;2021;6;2021;24;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-16;2021;6;2021;24;39
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-16;2021;6;2021;24;147
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-17;2021;6;2021;24;727
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-17;2021;6;2021;24;25
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-17;2021;6;2021;24;3825
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-17;2021;6;2021;24;24
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-17;2021;6;2021;24;414
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-17;2021;6;2021;24;383
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-17;2021;6;2021;24;334
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-17;2021;6;2021;24;454
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-17;2021;6;2021;24;2801
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-17;2021;6;2021;24;883
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-17;2021;6;2021;24;4
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-17;2021;6;2021;24;37
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-17;2021;6;2021;24;220
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-17;2021;6;2021;24;15
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-17;2021;6;2021;24;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-17;2021;6;2021;24;38
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-17;2021;6;2021;24;147
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-18;2021;6;2021;24;711
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-18;2021;6;2021;24;26
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-18;2021;6;2021;24;3834
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-18;2021;6;2021;24;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-18;2021;6;2021;24;416
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-18;2021;6;2021;24;382
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-18;2021;6;2021;24;326
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-18;2021;6;2021;24;449
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-18;2021;6;2021;24;2767
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-18;2021;6;2021;24;880
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-18;2021;6;2021;24;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-18;2021;6;2021;24;39
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-18;2021;6;2021;24;218
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-18;2021;6;2021;24;15
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-18;2021;6;2021;24;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-18;2021;6;2021;24;37
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-18;2021;6;2021;24;145
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-19;2021;6;2021;24;649
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-19;2021;6;2021;24;24
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-19;2021;6;2021;24;3680
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-19;2021;6;2021;24;21
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-19;2021;6;2021;24;384
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-19;2021;6;2021;24;366
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-19;2021;6;2021;24;307
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-19;2021;6;2021;24;415
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-19;2021;6;2021;24;2631
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-19;2021;6;2021;24;826
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-19;2021;6;2021;24;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-19;2021;6;2021;24;35
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-19;2021;6;2021;24;206
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-19;2021;6;2021;24;13
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-19;2021;6;2021;24;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-19;2021;6;2021;24;36
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-19;2021;6;2021;24;143
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-20;2021;6;2021;24;650
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-20;2021;6;2021;24;24
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-20;2021;6;2021;24;3681
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-20;2021;6;2021;24;21
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-20;2021;6;2021;24;384
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-20;2021;6;2021;24;365
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-20;2021;6;2021;24;307
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-20;2021;6;2021;24;414
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-20;2021;6;2021;24;2635
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-20;2021;6;2021;24;829
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-20;2021;6;2021;24;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-20;2021;6;2021;24;35
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-20;2021;6;2021;24;206
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-20;2021;6;2021;24;13
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-20;2021;6;2021;24;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-20;2021;6;2021;24;36
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-20;2021;6;2021;24;143
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-21;2021;6;2021;25;703
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-21;2021;6;2021;25;26
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-21;2021;6;2021;25;3847
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-21;2021;6;2021;25;24
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-21;2021;6;2021;25;406
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-21;2021;6;2021;25;391
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-21;2021;6;2021;25;339
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-21;2021;6;2021;25;456
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-21;2021;6;2021;25;2764
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-21;2021;6;2021;25;869
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-21;2021;6;2021;25;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-21;2021;6;2021;25;35
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-21;2021;6;2021;25;223
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-21;2021;6;2021;25;14
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-21;2021;6;2021;25;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-21;2021;6;2021;25;34
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-21;2021;6;2021;25;146
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-22;2021;6;2021;25;700
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-22;2021;6;2021;25;26
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-22;2021;6;2021;25;3877
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-22;2021;6;2021;25;25
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-22;2021;6;2021;25;413
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-22;2021;6;2021;25;401
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-22;2021;6;2021;25;337
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-22;2021;6;2021;25;470
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-22;2021;6;2021;25;2803
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-22;2021;6;2021;25;889
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-22;2021;6;2021;25;4
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-22;2021;6;2021;25;37
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-22;2021;6;2021;25;223
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-22;2021;6;2021;25;15
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-22;2021;6;2021;25;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-22;2021;6;2021;25;35
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-22;2021;6;2021;25;142
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-23;2021;6;2021;25;692
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-23;2021;6;2021;25;25
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-23;2021;6;2021;25;3861
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-23;2021;6;2021;25;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-23;2021;6;2021;25;416
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-23;2021;6;2021;25;398
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-23;2021;6;2021;25;334
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-23;2021;6;2021;25;463
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-23;2021;6;2021;25;2814
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-23;2021;6;2021;25;900
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-23;2021;6;2021;25;4
